#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
#
#CACTII
#cactus_01_seedling||||default_large_cactus_seedling.png||||||||||||||||||||||||||||||||||||||||||||||||
tree_ginkgo_sapling|Ginkgo Sapling|||lib_ecology_tree_ginkgo_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_ginkgo_trunk|Ginkgo Trunk|||lib_ecology_tree_ginkgo_trunk_top.png,lib_ecology_tree_ginkgo_trunk_top.png,lib_ecology_tree_ginkgo_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_ginkgo_trunk_allface_side|Ginkgo Block Side|||lib_ecology_tree_ginkgo_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_ginkgo_trunk_allface_top|Ginkgo Block Top|||lib_ecology_tree_ginkgo_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_ginkgo_wood|Ginkgo Wood|||lib_ecology_tree_ginkgo_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_ipe_yellow_leaves|Yellow Ipe Leaves|||lib_ecology_tree_ipe_yellow_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_ipe_yellow_sapling|Yellow Ipe Sapling|||lib_ecology_tree_ipe_yellow_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_ipe_yellow_trunk|Yellow Ipe Trunk|||lib_ecology_tree_ipe_yellow_trunk_top.png,lib_ecology_tree_ipe_yellow_trunk_top.png,lib_ecology_tree_ipe_yellow_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_ipe_yellow_trunk_allface_side|Yellow Ipe Block Side|||lib_ecology_tree_ipe_yellow_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_ipe_yellow_trunk_allface_top|Yellow Ipe Block Top|||lib_ecology_tree_ipe_yellow_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_ipe_yellow_wood|Yellow Ipe Wood|||lib_ecology_tree_ipe_yellow_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_jungle_leaves|Jungle Leaves|default||lib_ecology_tree_jungle_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_jungle_sapling|Jungle Sapling|default||lib_ecology_tree_jungle_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_jungle_trunk|Jungle Trunk|default||lib_ecology_tree_jungle_trunk_top.png,lib_ecology_tree_jungle_trunk_top.png,lib_ecology_tree_jungle_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_jungle_trunk_allface_side|Jungle Block Side|||lib_ecology_tree_jungle_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_jungle_trunk_allface_top|Jungle Block Top|||lib_ecology_tree_jungle_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_jungle_wood|Jungle Wood|default||lib_ecology_tree_jungle_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_jungle_green_leaves|Jungle_Green_01 Leaves|default||lib_ecology_tree_jungle_green_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_jungle_green_trunk|Jungle_Green_01 Trunk|default||lib_ecology_tree_jungle_green_trunk_top.png,lib_ecology_tree_jungle_green_trunk_top.png,lib_ecology_tree_jungle_green_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kahikatea_leaves|Kahikatea Leaves|||lib_ecology_tree_kahikatea_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_kahikatea_sapling|Kahikatea Sapling|||lib_ecology_tree_kahikatea_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_kahikatea_trunk|Kahikatea Trunk|||lib_ecology_tree_kahikatea_trunk_top.png,lib_ecology_tree_kahikatea_trunk_top.png,lib_ecology_tree_kahikatea_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kahikatea_trunk_allface_side|Kahikatea Block Side|||lib_ecology_tree_kahikatea_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kahikatea_trunk_allface_top|Kahikatea Block Top|||lib_ecology_tree_kahikatea_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kahikatea_wood|Kahikatea Wood|||lib_ecology_tree_kahikatea_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_kamahi_leaves|Kamahi Leaves|||lib_ecology_tree_kamahi_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_kamahi_sapling|Kamahi Sapling|||lib_ecology_tree_kamahi_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_kamahi_trunk|Kamahi Trunk|||lib_ecology_tree_kamahi_trunk_top.png,lib_ecology_tree_kamahi_trunk_top.png,lib_ecology_tree_kamahi_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kamahi_trunk_allface_side|Kamahi Block Side|||lib_ecology_tree_kamahi_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kamahi_trunk_allface_top|Kamahi Block Top|||lib_ecology_tree_kamahi_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kamahi_wood|Kamahi Wood|||lib_ecology_tree_kamahi_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_kapok_leaves|Kapok Leaves|default||lib_ecology_tree_kapok_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_kapok_trunk|Kapok Trunk|default||lib_ecology_tree_kapok_trunk_top.png,lib_ecology_tree_kapok_trunk_top.png,lib_ecology_tree_kapok_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kapok_trunk_allface_side|Kapok Block Side|||lib_ecology_tree_kapok_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kapok_trunk_allface_top|Kapok Block Top|||lib_ecology_tree_kapok_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_karaka_leaves|Karaka Leaves|||lib_ecology_tree_karaka_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_karaka_sapling|Karaka Sapling|||lib_ecology_tree_karaka_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_karaka_trunk|Karaka Trunk|||lib_ecology_tree_karaka_trunk_top.png,lib_ecology_tree_karaka_trunk_top.png,lib_ecology_tree_karaka_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_karaka_trunk_allface_side|Karaka Block Side|||lib_ecology_tree_karaka_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_karaka_trunk_allface_top|Karaka Block Top|||lib_ecology_tree_karaka_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_karaka_wood|Karaka Wood|||lib_ecology_tree_karaka_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_karo_leaves|Karo Leaves|||lib_ecology_tree_karo_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_karo_sapling|Karo Sapling|||lib_ecology_tree_karo_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_karo_trunk|Karo Trunk|||lib_ecology_tree_karo_trunk_top.png,lib_ecology_tree_karo_trunk_top.png,lib_ecology_tree_karo_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25||||||||||||||
tree_kauri_leaves|Kauri Leaves|||lib_ecology_tree_kauri_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_kauri_sapling|Kauri Sapling|||lib_ecology_tree_kauri_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_kauri_trunk|Kauri Trunk|||lib_ecology_tree_kauri_trunk_top.png,lib_ecology_tree_kauri_trunk_top.png,lib_ecology_tree_kauri_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kauri_trunk_allface_side|Kauri Block Side|||lib_ecology_tree_kauri_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kauri_trunk_allface_top|Kauri Block Top|||lib_ecology_tree_kauri_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kauri_wood|Kauri Wood|||lib_ecology_tree_kauri_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_karo_leaves|Karo Leaves|||lib_ecology_tree_karo_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_karo_sapling|Karo Sapling|||lib_ecology_tree_karo_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_karo_trunk|Karo Trunk|||lib_ecology_tree_karo_trunk_top.png,lib_ecology_tree_karo_trunk_top.png,lib_ecology_tree_karo_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25||||||||||||||
tree_kowhai_leaves|Kowhai Leaves|||lib_ecology_tree_kowhai_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_kowhai_sapling|Kowhai Sapling|||lib_ecology_tree_kowhai_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_kowhai_trunk|Kowhai Trunk|||lib_ecology_tree_kowhai_trunk_top.png,lib_ecology_tree_kowhai_trunk_top.png,lib_ecology_tree_kowhai_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_kowhai_trunk_allface_side|Kowhai Block Side|||lib_ecology_tree_kowhai_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kowhai_trunk_allface_top|Kowhai Block Top|||lib_ecology_tree_kowhai_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_kowhai_wood|Kowhai Wood|||lib_ecology_tree_kowhai_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_larch_leaves|Larch Leaves|||lib_ecology_tree_larch_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_larch_sapling|Larch Sapling|||lib_ecology_tree_larch_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_larch_trunk|Larch Trunk|||lib_ecology_tree_larch_trunk_top.png,lib_ecology_tree_larch_trunk_top.png,lib_ecology_tree_larch_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_larch_trunk_allface_side|Larch Block Side|||lib_ecology_tree_larch_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_larch_trunk_allface_top|Larch Block Top|||lib_ecology_tree_larch_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_larch_wood|Larch Wood|||lib_ecology_tree_larch_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_larch_moss|Larch Moss|||lib_ecology_tree_larch_moss.png||||nodebox||||facedir|0|||||||||||||FALSE|||||snappy 2,flammable 3,oddly_breakable_by_hand 3,choppy 2,carpet 1,leafdecay 3,leaves 1,falling_node 1|||wood|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
tree_laurel_leaves|Laurel Leaves|||lib_ecology_tree_laurel_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_laurel_sapling|Laurel Sapling|||lib_ecology_tree_laurel_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_laurel_trunk|Laurel Trunk|||lib_ecology_tree_laurel_trunk_top.png,lib_ecology_tree_laurel_trunk_top.png,lib_ecology_tree_laurel_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_laurel_trunk_allface_side|Laurel Block Side|||lib_ecology_tree_laurel_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_laurel_trunk_allface_top|Laurel Block Top|||lib_ecology_tree_laurel_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_laurel_wood|Laurel Wood|||lib_ecology_tree_laurel_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_lavender_leaves|Lavender Leaves|||lib_ecology_tree_lavender_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_lavender_sapling|Lavender Sapling|||lib_ecology_tree_lavender_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_lavender_trunk|Lavender Trunk|||lib_ecology_tree_lavender_trunk_top.png,lib_ecology_tree_lavender_trunk_top.png,lib_ecology_tree_lavender_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_lavender_trunk_allface_side|Lavender Block Side|||lib_ecology_tree_lavender_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_lavender_trunk_allface_top|Lavender Block Top|||lib_ecology_tree_lavender_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_lavender_wood|Lavender Wood|||lib_ecology_tree_lavender_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_leaves_autumn|Generic Autumn Leaves|||lib_ecology_tree_leaves_autumn.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_brown|Generic Brown Leaves|||lib_ecology_tree_leaves_brown.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green|Generic Dark Green Leaves|||lib_ecology_tree_leaves_dk_green.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green_2|Generic Dark Green 2 Leaves|||lib_ecology_tree_leaves_dk_green.png^[colorize:#FF0000:10||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green_3|Generic Dark Green 3 Leaves|||lib_ecology_tree_leaves_dk_green.png^[colorize:#FFFF00:30||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green_simple|Generic Dark Green Simple Leaves|||lib_ecology_tree_leaves_dk_green_simple.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green_simple_2|Generic Dark Green 2 Simple Leaves|||lib_ecology_tree_leaves_dk_green_simple.png^[colorize:#FF0000:10||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dk_green_simple_3|Generic Dark Green 3 Simple Leaves|||lib_ecology_tree_leaves_dk_green_simple.png^[colorize:#FFFF00:30||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_dry|Generic Dry Leaves|||lib_ecology_tree_leaves_dry.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_green|Generic Green Leaves|||lib_ecology_tree_leaves_green.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_green_2|Generic Green 2 Leaves|||lib_ecology_tree_leaves_green.png^[colorize:#FF0000:10||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_green_3|Generic Green 3 Leaves|||lib_ecology_tree_leaves_green.png^[colorize:#FFFF00:30||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_green_pale|Generic Pale Green Leaves|||lib_ecology_tree_leaves_green_pale.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_orange|Generic Orange Leaves|||lib_ecology_tree_leaves_orange.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_purple|Generic Purple Leaves|||lib_ecology_tree_leaves_purple.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_red|Generic Red Leaves|||lib_ecology_tree_leaves_red.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_white|Generic White Leaves|||lib_ecology_tree_leaves_white.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_leaves_yellow|Generic Yellow Leaves|||lib_ecology_tree_leaves_yellow.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_lemon_leaves|Lemon Leaves|||lib_ecology_tree_lemon_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_lemon_sapling|Lemon Sapling|||lib_ecology_tree_lemon_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_lemon_trunk|Lemon Trunk|||lib_ecology_tree_lemon_trunk_top.png,lib_ecology_tree_lemon_trunk_top.png,lib_ecology_tree_lemon_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
