#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
fruit_raspberries|Fruit - Raspberries|||lib_ecology_fruit_raspberries.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_rhubarb|Fruit - Rhubarb|||lib_ecology_fruit_rhubarb.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_strawberry|Fruit - Strawberry|||lib_ecology_fruit_strawberry.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_tawa|Fruit - Tawa|||lib_ecology_fruit_tawa.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_tomato|Fruit - Tomato|||lib_ecology_fruit_tomato.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_wheat|Fruit - Wheat|||lib_ecology_fruit_wheat.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
fruit_wild_onion|Fruit - Wild Onion|||lib_ecology_fruit_wild_onion.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
#
#VALC
#
#GRASS
grass_1|Grass - 1|||lib_ecology_grass_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_2|Grass - 2|||lib_ecology_grass_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_3|Grass - 3|||lib_ecology_grass_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_4|Grass - 4|||lib_ecology_grass_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_5|Grass - 5|||lib_ecology_grass_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_bamboo_grass|Grass - Bamboo|||lib_ecology_grass_bamboo.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_clover|Grass - Clover|||lib_ecology_grass_clover.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_dead_1|Grass - Dead 1|||lib_ecology_grass_dead_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dead_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dead_2|Grass - Dead 2|||lib_ecology_grass_dead_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dead_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dead_3|Grass - Dead 3|||lib_ecology_grass_dead_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dead_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dead_4|Grass - Dead 4|||lib_ecology_grass_dead_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dead_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dead_5|Grass - Dead 5|||lib_ecology_grass_dead_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dry_1|Grass - Dry 1|||lib_ecology_grass_dry_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dry_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dry_2|Grass - Dry 2|||lib_ecology_grass_dry_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dry_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dry_3|Grass - Dry 3|||lib_ecology_grass_dry_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dry_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dry_4|Grass - Dry 4|||lib_ecology_grass_dry_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_dry_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_dry_5|Grass - Dry 5|||lib_ecology_grass_dry_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_giant|Grass - Giant|||lib_ecology_grass_giant.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_golden_1|Grass - Golden 1|||lib_ecology_grass_golden_1.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_golden_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_golden_2|Grass - Golden 2|||lib_ecology_grass_golden_2.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_golden_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_golden_3|Grass - Golden 3|||lib_ecology_grass_golden_3.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_golden_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_golden_4|Grass - Golden 4|||lib_ecology_grass_golden_4.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_golden_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_golden_5|Grass - Golden 5|||lib_ecology_grass_golden_5.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_green|Grass - Green|||lib_ecology_grass_green.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_green_1|Grass - Green 1|||lib_ecology_grass_green_1.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_green_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_green_2|Grass - Green 2|||lib_ecology_grass_green_2.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_green_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_green_3|Grass - Green 3|||lib_ecology_grass_green_3.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_green_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_green_4|Grass - Green 4|||lib_ecology_grass_green_4.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_green_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_green_5|Grass - Green 5|||lib_ecology_grass_green_5.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_jungle|Grass - Jungle|||lib_ecology_grass_jungle.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_jungle_1|Grass - Jungle 1|||lib_ecology_grass_jungle_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_jungle_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_jungle_2|Grass - Jungle 2|||lib_ecology_grass_jungle_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_jungle_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_jungle_3|Grass - Jungle 3|||lib_ecology_grass_jungle_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_jungle_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_jungle_4|Grass - Jungle 4|||lib_ecology_grass_jungle_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_jungle_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_jungle_5|Grass - Jungle 5|||lib_ecology_grass_jungle_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_kauri|Grass - Kauri|||lib_ecology_grass_kauri.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_marram_1|Grass - Marram 1|||lib_ecology_grass_marram_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_marram_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_marram_2|Grass - Marram 2|||lib_ecology_grass_marram_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_marram_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_marram_3|Grass - Marram 3|||lib_ecology_grass_marram_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_subtropical|Grass - Sea_Subtropical|||lib_materials_sand_default.png|lib_ecology_grass_sea_subtropical.png false|lib_ecology_grass_sea_subtropical.png|lib_ecology_grass_sea_subtropical.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea_subtropical 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_temperate|Grass - Sea_Temperate|||lib_materials_sand_default.png|lib_ecology_grass_sea_temperate.png false|lib_ecology_grass_sea_temperate.png|lib_ecology_grass_sea_temperate.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea_temperate 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_tropical|Grass - Sea_Tropical|||lib_materials_sand_default.png|lib_ecology_grass_sea_tropical.png false|lib_ecology_grass_sea_tropical.png|lib_ecology_grass_sea_tropical.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea_tropical 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_1|Grass - Sea 1|||lib_materials_sand_default.png|lib_ecology_grass_sea_1.png false|lib_ecology_grass_sea_1.png|lib_ecology_grass_sea_1.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||grass_sea_2||snappy 3,sea 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_2|Grass - Sea 2|||lib_materials_sand_default.png|lib_ecology_grass_sea_2.png false|lib_ecology_grass_sea_2.png|lib_ecology_grass_sea_2.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||grass_sea_3||snappy 3,sea 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_sea_3|Grass - Sea 3|||lib_materials_sand_default.png|lib_ecology_grass_sea_3.png false|lib_ecology_grass_sea_3.png|lib_ecology_grass_sea_3.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:sand|||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_snow_1|Grass - Snow 1|||lib_ecology_grass_snow_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_snow_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_snow_2|Grass - Snow 2|||lib_ecology_grass_snow_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_snow_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_snow_3|Grass - Snow 3|||lib_ecology_grass_snow_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_snow_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_snow_4|Grass - Snow 4|||lib_ecology_grass_snow_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_snow_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_snow_5|Grass - Snow 5|||lib_ecology_grass_snow_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_swamp|Grass - swamp|||lib_ecology_grass_swamp.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,grass 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
grass_swamp_1|Grass - Swamp 1|||lib_ecology_grass_swamp_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_swamp_2||snappy 3,flora 1,plant 1,attached_node 1,growing 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_swamp_2|Grass - Swamp 2|||lib_ecology_grass_swamp_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_swamp_3||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_swamp_3|Grass - Swamp 3|||lib_ecology_grass_swamp_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_swamp_4||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_swamp_4|Grass - Swamp 4|||lib_ecology_grass_swamp_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||grass_swamp_5||snappy 3,flora 1,plant 1,attached_node 1,growing 1,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_swamp_5|Grass - Swamp 5|||lib_ecology_grass_swamp_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flora 1,plant 1,attached_node 1,growing 0,not_in_creative_inventory 1,grass 1,flammable 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
grass_tall|Grass - Tall|||lib_ecology_grass_long.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
#
#GROUND
ground_grass|Ground - Grass|||lib_ecology_ground_grass.png||||nodebox|||light|facedir|||TRUE||||TRUE|TRUE||||||FALSE|||||choppy 1,flammable 2,flora 1,plant 1,flora 1,lib_ecology_plant 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.5,0.5|||||||||||||||
ground_grass_dry|Ground - Dry Grass|||lib_ecology_ground_grass_dry.png||||nodebox|||light|facedir|||TRUE||||TRUE|TRUE||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.5,0.5|||||||||||||||
ground_leaf_litter|Ground - Leaf Litter|||lib_ecology_ground_leaf_litter.png||||nodebox|||light|facedir|||TRUE||||TRUE|TRUE||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.5,0.5|||||||||||||||
ground_leaf_litter_2|Ground - Leaf Litter 2|||lib_ecology_ground_leaf_litter_2.png||||nodebox|||light|facedir|||TRUE||||TRUE|TRUE||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.5,0.5|||||||||||||||
litter_leaf_pile|Litter - Leaf Pile|||lib_ecology_litter_leaf_pile.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
#
#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#MISC
item_reed_dry|Dry Reed|||lib_ecology_item_reed_dry.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_reed_wet|Wet Reed|||lib_ecology_item_reed_wet.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_reet|Reet|||lib_ecology_item_reet.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_hay_mat|Hay Mat|||lib_ecology_item_straw.png^[multiply:#88BB88||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.4375,0.5|||||||||||||||
item_hay|Hay|||lib_ecology_item_straw.png^[multiply:#88BB88|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_hay_bale|Hay Bale|||lib_ecology_item_straw_bale.png^[multiply:#88BB88|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_straw_mat|Straw Mat|||lib_ecology_item_straw.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.5,-0.5,0.5,-0.4375,0.5|||||||||||||||
item_straw|Straw|||lib_ecology_item_straw.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
item_straw_bale|Straw Bale|||lib_ecology_item_straw_bale.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
