#Cell_Idx|Cell_Z|Cell_X|Tier
#C_Idx|C_Z|C_X|Tier
#North America|||
2414|17951|-21061|3
2415|26291|-14075|3
2416|-12921|24933|3
2417|-20909|-18003|3
2418|-20440|17000|3
2419|-23916|-24183|3
2420|7058|-8069|3
2421|-14233|6550|3
2422|20528|13684|3
2423|16262|-7223|3
2424|11361|943|3
2425|-23995|-10323|3
2426|12158|-1061|3
2427|2617|13792|3
2428|-20218|23247|3
2429|19599|-6019|3
2430|-24597|-15275|3
2431|-26053|24349|3
2432|8961|24703|3
2433|7824|25508|3
2434|-25793|5020|3
2435|-17111|-19568|3
2436|1525|6303|3
2437|12454|-18090|3
2438|-24668|-1275|3
2439|11005|-3062|3
2440|8629|7500|3
2441|-19292|-26393|3
2442|-1728|3715|3
2443|6854|6544|3
2444|26361|2578|3
2445|-2569|-10106|3
2446|15395|-14348|3
2447|-23128|20752|3
2448|-7949|10664|3
2449|-6731|19800|3
2450|8391|21895|3
2451|-13295|26518|3
2452|9302|25548|3
2453|12804|22928|3
2454|-6141|-6819|3
2455|-17961|4844|3
2456|3050|7362|3
2457|-5665|2869|3
2458|-15365|2365|3
2459|11649|-25100|3
2460|3960|26885|3
2461|-8511|8791|3
2462|-21027|18125|3
2463|22672|22514|3
2464|10651|10099|3
2465|10998|23170|3
2466|-13378|-19326|3
2467|16410|-9193|3
2468|-24591|-24637|3
2469|25453|18342|3
2470|4175|10253|3
2471|-19604|18334|3
2472|9557|19302|3
2473|10326|-16890|3
2474|19675|1053|3
2475|-19854|14453|3
2476|-23651|16475|3
2477|-23311|12822|3
2478|6277|24392|3
2479|786|13080|3
2480|13195|12969|3
2481|-17162|13983|3
2482|-3581|14039|3
2483|-1060|-2311|3
2484|19578|-5686|3
2485|-3331|-14063|3
2486|9175|14159|3
2487|-22577|7998|3
2488|-1180|2503|3
2489|-8916|-12409|3
2490|-10435|15826|3
2491|9369|-4379|3
2492|9671|-18913|3
2493|16659|8100|3
2494|21304|5241|3
2495|26032|9910|3
2496|-21246|12071|3
2497|-2928|-25303|3
2498|682|-26087|3
2499|-15626|-8078|3
2500|2748|11104|3
2501|-16886|1170|3
2502|22618|-12293|3
2503|26468|11173|3
2504|-2165|10666|3
2505|-1244|-16024|3
2506|-12049|2274|3
2507|-3121|-1008|3
2508|15878|10145|3
2509|15217|3090|3
2510|787|9595|3
2511|-18980|22587|3
2512|13091|-15990|3
2513|24719|-16059|3
2514|13463|5956|3
2515|-10774|-16349|3
2516|1978|-21802|3
2517|7482|-5861|3
2518|-1945|-268|3
2519|9476|1981|3
2520|6440|-13536|3
2521|-1265|21039|3
2522|26207|-10463|3
2523|-629|6437|3
2524|24985|6423|3
2525|25349|-9605|3
2526|11087|-26665|3
2527|-6315|7279|3
2528|2963|20306|3
2529|-15075|-23224|3
2530|4612|13293|3
2531|-7383|-20052|3
2532|740|11852|3
2533|-23288|-19613|3
2534|2852|9446|3
2535|4246|-19537|3
2536|25471|-2140|3
2537|20491|4642|3
2538|-11185|-19870|3
2539|-9445|-6248|3
2540|2374|20731|3
2541|9780|14730|3
2542|21489|13975|3
2543|-17134|-4920|3
2544|-16594|5590|3
2545|367|-14023|3
2546|-1543|-4191|3
2547|7667|-24661|3
2548|11299|17224|3
2549|-23000|6745|3
2550|16304|-20448|3
2551|26285|-17547|3
2552|-12141|4743|3
2553|2637|4010|3
2554|-24218|9904|3
2555|-351|-21402|3
2556|-19934|26062|3
2557|995|12587|3
2558|-3764|24770|3
2559|5884|10759|3
2560|-8545|9574|3
2561|-23609|-23386|3
2562|6711|26747|3
2563|16850|20060|3
2564|24769|-6816|3
2565|-18363|-6390|3
2566|20642|2448|3
2567|21835|-11758|3
2568|-17601|-3183|3
2569|-23079|-9023|3
2570|15567|2742|3
2571|-15848|3657|3
2572|16487|6263|3
2573|-16592|-17785|3
2574|-12702|12654|3
2575|-18265|-8900|3
2576|10664|20191|3
2577|-22977|3192|3
2578|-23930|-4418|3
2579|-7296|-2471|3
2580|-8224|-11690|3
2581|-7813|-18318|3
2582|10876|-21078|3
2583|-11989|14550|3
2584|23971|-20254|3
2585|-10322|20121|3
2586|22012|3114|3
2587|-23188|-6539|3
2588|-20919|20762|3
2589|-25368|19383|3
2590|-24286|-18632|3
2591|-7709|22969|3
2592|-3517|8329|3
2593|21213|-23326|3
2594|-12924|-14087|3
2595|-11517|2912|3
2596|15638|-304|3
2597|-15727|-15075|3
2598|6950|19261|3
2599|18136|-18619|3
2600|2785|-18865|3
2601|-16944|13495|3
2602|-4109|16542|3
2603|4075|-3283|3
2604|-18343|9814|3
2605|18982|-26864|3
2606|6840|7397|3
2607|5079|19979|3
2608|-18472|18556|3
2609|-21837|8763|3
2610|9454|-26271|3
2611|9668|-23185|3
2612|-20635|-20337|3
2613|15125|-22009|3
2614|-6091|8479|3
2615|-1574|-8535|3
2616|9191|16405|3
2617|9797|25653|3
2618|10411|-26178|3
2619|-4601|8179|3
2620|-2238|5339|3
2621|-16613|-15638|3
2622|7623|22909|3
2623|-20766|-17996|3
2624|22889|-12174|3
2625|1642|15784|3
2626|-12758|26920|3
2627|-5466|-848|3
2628|-25248|-8317|3
2629|21791|12390|3
2630|-1998|-17061|3
2631|12236|25498|3
2632|-6401|-5720|3
2633|21756|-12550|3
2634|-13469|-24649|3
2635|19704|-153|3
2636|13509|-12760|3
2637|-17839|16640|3
2638|-22130|4687|3
2639|-14405|-23913|3
2640|-18941|20406|3
2641|-7672|409|3
2642|6041|-24327|3
2643|-24856|-3950|3
2644|-15233|24252|3
2645|22948|-13520|3
2646|2381|149|3
2647|-2871|22761|3
2648|8090|-25311|3
2649|-16330|12086|3
2650|-15828|-14199|3
2651|-17605|3138|3
2652|-13221|-87|3
2653|23248|3709|3
2654|18039|20879|3
2655|18476|8446|3
2656|-5992|20842|3
2657|6052|1856|3
2658|-26066|15948|3
2659|-9334|3794|3
2660|-2792|22674|3
2661|-24934|507|3
2662|-24750|285|3
2663|24024|7604|3
2664|-14501|22279|3
2665|-374|3977|3
2666|22175|-2777|3
2667|26225|11242|3
2668|-305|1924|3
2669|15237|-24015|3
2670|-23429|-7424|3
2671|2135|7290|3
2672|2181|-6300|3
2673|20464|15943|3
2674|-21443|12987|3
2675|2019|-10941|3
2676|3616|-3315|3
2677|-6597|23023|3
2678|-1624|-8204|3
2679|5167|12223|3
2680|18768|-24005|3
2681|5897|-19660|3
2682|18047|1902|3
2683|-1921|-2247|3
2684|-4145|7845|3
2685|20302|-12542|3
2686|20798|18655|3
2687|12793|-9523|3
2688|-21152|-25503|3
2689|14925|21609|3
2690|21370|-20525|3
2691|-14922|-13618|3
2692|4174|25775|3
2693|-25155|-12783|3
2694|-4570|-11748|3
2695|8689|-21810|3
2696|-10117|12113|3
2697|4115|-2977|3
2698|21524|14064|3
2699|5848|-19578|3
2700|4377|-20000|3
2701|-8|15878|3
2702|2234|-20708|3
2703|-14974|53|3
2704|7473|24143|3
2705|-17939|26380|3
2706|-18907|21520|3
2707|20459|17528|3
2708|4366|10838|3
2709|25164|-7001|3
2710|24262|14408|3
2711|-22947|6377|3
2712|-6542|26628|3
2713|10869|15181|3
2714|8888|7506|3
2715|-5793|-14477|3
2716|-1603|55|3
2717|-19804|-19337|3
2718|21984|6516|3
2719|19979|-12882|3
2720|14322|-13107|3
2721|9223|12526|3
2722|-2664|-10532|3
2723|-13564|25947|3
2724|-20553|-22932|3
2725|-25262|14930|3
2726|929|2695|3
2727|16127|7707|3
2728|-980|-11007|3
2729|-2034|16773|3
2730|-1396|-19547|3
2731|15194|14973|3
2732|-18861|-5848|3
2733|24827|-4747|3
2734|-1925|-24607|3
2735|-8079|8624|3
2736|-56|21861|3
2737|1721|-12919|3
2738|-22580|-9538|3
2739|7443|1799|3
2740|-1642|21500|3
2741|-16753|-21266|3
2742|-4667|-1179|3
2743|-4842|90|3
2744|2806|-19819|3
2745|1483|6171|3
2746|16271|-7101|3
2747|21253|16841|3
2748|-5791|8637|3
2749|455|18137|3
2750|-2948|-18886|3
2751|-13364|23674|3
2752|24049|-8172|3
2753|-25753|-15842|3
2754|15734|-25221|3
2755|-8921|-25217|3
2756|20824|26920|3
2757|5883|-7973|3
2758|-25151|-19957|3
2759|8258|24294|3
2760|-24227|5861|3
2761|23622|19579|3
2762|5882|15659|3
2763|25799|19024|3
2764|-22501|26416|3
2765|20962|-13356|3
2766|-25512|-1432|3
2767|21794|-18460|3
2768|-16988|-18958|3
2769|-1328|-8501|3
2770|-13358|-22276|3
2771|-8960|-22667|3
2772|18149|-26528|3
2773|-11469|1082|3
2774|-20941|-3958|3
2775|-25382|-22436|3
2776|5055|25647|3
2777|-1052|-2606|3
2778|-17096|-19182|3
2779|-13739|-20157|3
2780|-9508|12843|3
2781|-19882|8896|3
2782|18038|22358|3
2783|25058|10239|3
2784|-2865|11983|3
2785|-4781|-24588|3
2786|-1210|-11556|3
2787|-10383|-20341|3
2788|-5823|-19817|3
2789|2361|-11512|3
2790|20267|-11482|3
2791|20416|-2149|3
2792|13176|2995|3
2793|10516|-20745|3
2794|6734|8117|3
2795|-24494|-5992|3
2796|-14785|748|3
2797|-23584|14722|3
2798|21732|5192|3
2799|-7392|-18345|3
2800|11878|14245|3
2801|-7840|-4091|3
2802|-13588|-13451|3
2803|-20898|-17759|3
2804|-16784|21401|3
2805|-12842|7255|3
2806|22041|-22145|3
2807|16695|21551|3
2808|22743|22177|3
2809|-6819|-7043|3
2810|17618|2862|3
2811|-8426|24835|3
2812|1574|23607|3
2813|7663|-11429|3
2814|14150|19237|3
2815|15876|-8760|3
2816|16516|15325|3
2817|-4534|7095|3
2818|-16560|19181|3
2819|15984|17322|3
2820|2910|-21261|3
2821|13813|19485|3
2822|8599|23663|3
2823|-16983|13488|3
2824|21755|3465|3
2825|-18150|-18844|3
2826|17674|18971|3
2827|24113|-19160|3
2828|3964|-9260|3
2829|23543|-12617|3
2830|-4382|-854|3
2831|4255|-13432|3
2832|9442|24701|3
2833|771|24842|3
2834|7721|-11453|3
2835|-15855|-7567|3
2836|1417|-16174|3
2837|-16370|-20359|3
2838|-5417|-11674|3
2839|21733|-24812|3
2840|-13197|-4256|3
2841|-6345|-6887|3
2842|-8679|2781|3
2843|18404|-1467|3
2844|-12065|23015|3
2845|17102|22151|3
2846|-14755|14371|3
2847|9639|-13164|3
2848|15086|-3382|3
2849|22217|-3281|3
2850|-2907|11375|3
2851|-1493|-13144|3
2852|-17552|-10643|3
2853|14255|4959|3
2854|14900|25966|3
2855|-15658|20535|3
2856|-12288|14718|3
2857|-12491|15607|3
2858|-14781|14571|3
2859|20330|-25839|3
2860|-2915|-590|3
2861|13464|-13684|3
2862|22210|-6578|3
2863|3873|12991|3
2864|20799|15338|3
2865|4539|3817|3
2866|-13801|-12641|3
2867|-4059|15525|3
2868|1596|11446|3
2869|-26336|14269|3
2870|-13751|4017|3
2871|9543|20028|3
2872|11793|10916|3
2873|25497|-8898|3
2874|-12195|-6619|3
2875|16719|18609|3
2876|-13441|21367|3
2877|649|-16697|3
2878|270|25708|3
2879|17265|-25748|3
2880|-16855|-24062|3
2881|-24320|11285|3
2882|23586|6982|3
2883|-18349|-12060|3
2884|25382|-13460|3
2885|22882|-8991|3
2886|20470|-6092|3
2887|-24653|-8481|3
2888|-21546|10152|3
2889|20398|-15955|3
2890|4111|3195|3
2891|-12380|924|3
2892|4893|-10389|3
2893|-16216|6200|3
2894|-25555|-2399|3
2895|26715|11268|3
2896|8297|-14704|3
2897|-4015|-22411|3
2898|20389|-270|3
2899|8660|-14273|3
2900|26281|-20941|3
2901|-9064|-11149|3
2902|-23257|-26337|3
2903|-24063|-17000|3
2904|-21637|-19559|3
2905|-6087|-21681|3
2906|26762|25752|3
2907|9588|-23333|3
2908|17150|-23506|3
2909|26636|13328|3
2910|-7192|1625|3
2911|-12416|-14331|3
2912|-25319|-22229|3
2913|22826|4272|3
2914|17334|21082|3
2915|17519|-17701|3
2916|392|10498|3
2917|2321|-14080|3
2918|-18820|-17057|3
2919|-22702|-12520|3
2920|24611|13247|3
2921|22647|22562|3
2922|-23425|14124|3
2923|-365|14730|3
2924|-9587|12965|3
2925|-24338|-573|3
2926|19097|-18932|3
2927|4020|1395|3
2928|726|2379|3
2929|17104|-4166|3
2930|-1682|-24276|3
2931|-23078|-25101|3
2932|-6569|-2912|3
2933|22546|-17891|3
2934|15172|-1695|3
2935|1403|23976|3
2936|14827|-2769|3
2937|19248|2405|3
2938|-2735|-24825|3
2939|-19764|24105|3
2940|2702|-1182|3
2941|-23173|26253|3
2942|1937|-12392|3
2943|-15734|26754|3
2944|-23463|5874|3
2945|10402|-9325|3
2946|-16107|21014|3
2947|-11869|-7846|3
2948|608|25356|3
2949|9534|3823|3
2950|-13364|12431|3
2951|-1231|-26844|3
2952|-25198|6802|3
2953|26979|2189|3
2954|3962|16916|3
2955|-11433|9697|3
2956|-22110|10615|3
2957|-14214|-2097|3
2958|-13353|5514|3
2959|12384|3119|3
2960|-26929|25105|3
2961|10807|2996|3
2962|2541|14480|3
2963|-9704|-8841|3
2964|-6138|15412|3
2965|-2925|-9741|3
2966|-4389|-11128|3
2967|-18123|26384|3
2968|-10927|26999|3
2969|-12389|-3941|3
2970|-8343|23608|3
2971|24733|703|3
2972|-22971|-21251|3
2973|4685|15730|3
2974|21435|-11509|3
2975|5743|11794|3
2976|894|-18862|3
2977|8070|-19223|3
2978|23366|-17193|3
2979|-4514|-18605|3
2980|15277|13477|3
2981|15250|16635|3
2982|-23018|7106|3
2983|20833|16811|3
2984|22391|-9443|3
2985|-3865|-21806|3
2986|22809|-16025|3
2987|5452|20826|3
2988|8776|-643|3
2989|-11642|22439|3
2990|-20126|9276|3
2991|25675|-23761|3
2992|12893|1770|3
2993|-8774|837|3
2994|-15294|-21499|3
2995|12851|4565|3
2996|5893|11983|3
2997|-20521|627|3
2998|-22399|-1039|3
2999|-3078|-4512|3
3000|-23423|18758|3
3001|-6418|25252|3
3002|5177|14832|3
3003|24395|-159|3
3004|-20983|-20494|3
3005|-8627|-6427|3
3006|21760|-12024|3
3007|25367|-3786|3
3008|-25414|10947|3
3009|-26267|14281|3
3010|26483|17237|3
3011|-11787|-12185|3
3012|1844|8484|3
3013|8021|25378|3
3014|-13133|1848|3
3015|-4041|-19702|3
3016|333|16933|3
3017|23796|24368|3
3018|15837|-4350|3
3019|12005|6901|3
3020|2971|24045|3
3021|-23758|-23548|3
3022|3464|-4047|3
3023|-25108|9648|3
3024|-14324|21871|3
3025|-23003|-17537|3
3026|10760|-12584|3
3027|5070|25738|3
3028|-5404|-26707|3
3029|-3924|3222|3
3030|19692|23188|3
3031|-11342|466|3
3032|-15969|6936|3
3033|-23215|21257|3
3034|2017|-26445|3
3035|-19911|16663|3
3036|7871|-3506|3
3037|5618|-787|3
3038|-21616|-9321|3
3039|-16359|9894|3
3040|-18406|-2418|3
3041|8108|12905|3
3042|11495|-8405|3
3043|-5209|24901|3
3044|-5382|-14786|3
3045|-17595|20267|3
3046|-10748|20569|3
3047|14606|6441|3
3048|7706|17580|3
3049|-4707|-8229|3
3050|-17969|-6320|3
3051|3953|-9902|3
3052|-1549|23984|3
3053|20722|-3235|3
3054|-18019|12986|3
3055|10214|-21191|3
3056|-23552|-21011|3
3057|24993|-2383|3
3058|17351|-69|3
3059|-26182|3930|3
3060|-20553|-22442|3
3061|12398|-8599|3
3062|-16194|-8102|3
3063|-24386|26524|3
3064|-20944|23735|3
3065|8632|24142|3
3066|-13097|20506|3
3067|653|14341|3
3068|-17345|11289|3
3069|21705|16443|3
3070|5494|-14800|3
3071|-9507|-25496|3
3072|-21860|-6733|3
3073|1224|8256|3
3074|-20234|18942|3
3075|13624|13372|3
3076|24798|25899|3
3077|-8105|-26299|3
3078|5404|-560|3
3079|-20062|-13675|3
3080|6932|-21019|3
3081|20261|10094|3
3082|25090|-11328|3
3083|15225|-4425|3
3084|4026|15210|3
3085|26750|17385|3
3086|9826|14208|3
3087|-9700|-13992|3
3088|-7987|6604|3
3089|-2823|-6012|3
3090|16049|15017|3
3091|19441|11798|3
3092|21637|8537|3
3093|5202|-25879|3
3094|1000|15411|3
3095|-10029|3806|3
3096|8044|-11722|3
3097|-15911|-3640|3
3098|7652|26094|3
3099|6861|21017|3
3100|5075|22491|3
3101|-24921|8865|3
3102|-9995|26083|3
3103|-16068|-1414|3
3104|794|18879|3
3105|6911|18061|3
3106|-20257|-15556|3
3107|24069|-23839|3
3108|3920|-10673|3
3109|-16562|735|3
3110|-24100|581|3
3111|7065|-9859|3
3112|25947|-9974|3
3113|4134|-886|3
3114|-16824|18569|3
3115|21297|-21920|3
3116|-1393|4543|3
3117|2680|-23081|3
3118|3502|-3365|3
3119|-4971|-10179|3
3120|-26035|17773|3
3121|-18816|16380|3
3122|-5255|16998|3
3123|-14992|-12882|3
3124|-18476|-22602|3
3125|-11860|-24563|3
3126|1844|16513|3
3127|-3259|23725|3
3128|23463|6333|3
3129|12007|18031|3
3130|-16493|-17114|3
3131|-6214|4143|3
3132|16470|16968|3
3133|3352|-3425|3
3134|4868|19604|3
3135|-25149|10443|3
3136|-15967|18919|3
3137|-24371|20578|3
3138|-1549|12438|3
3139|-15976|-26664|3
3140|25536|25157|3
3141|16771|2224|3
3142|-8572|-1388|3
3143|-21538|-18278|3
3144|-25502|15402|3
3145|26756|1279|3
3146|17548|-437|3
3147|5924|13934|3
3148|-10019|26563|3
3149|-9777|17310|3
3150|-26186|-24971|3
3151|23512|-21239|3
3152|-26703|-19462|3
3153|12103|12954|3
3154|-24060|17884|3
3155|-17611|-16123|3
3156|-26121|4186|3
3157|20124|-25297|3
3158|21619|-24487|3
3159|-6994|4198|3
3160|-24745|13842|3
3161|11174|5608|3
3162|-9661|-23315|3
3163|20276|20346|3
3164|-6788|6995|3
3165|22717|16158|3
3166|26610|14543|3
3167|21511|14730|3
3168|-25929|9054|3
3169|-15781|8911|3
3170|1915|-9667|3
3171|4365|13363|3
3172|-4389|4851|3
3173|24400|11909|3
3174|4099|19140|3
3175|-13899|23284|3
3176|-13793|-25506|3
3177|26731|-5067|3
3178|-4116|15633|3
3179|3188|5011|3
3180|375|-3058|3
3181|-4314|-10061|3
3182|-3720|13082|3
3183|19016|5204|3
3184|25108|14334|3
3185|19954|2431|3
3186|6603|-7410|3
3187|13562|11812|3
3188|12120|6360|3
3189|1283|20957|3
3190|-19831|-1582|3
3191|-15798|-13482|3
3192|26811|2113|3
3193|-21083|-24638|3
3194|-14220|23983|3
3195|8324|-9940|3
3196|25740|7236|3
3197|6141|-12824|3
3198|8713|9522|3
3199|-20481|-8585|3
3200|3654|-13511|3
3201|11186|20113|3
3202|10498|-1232|3
3203|21146|-19206|3
3204|9370|26923|3
3205|-12241|-21658|3
3206|1833|-24656|3
3207|-22213|-11624|3
3208|10320|-18652|3
3209|-11665|-5146|3
3210|2532|3514|3
3211|11899|10802|3
3212|-26921|-20128|3
3213|-882|26824|3
3214|-23564|17977|3
3215|23743|-13296|3
3216|-14201|4726|3
3217|-16944|5148|3
3218|-16651|-23012|3
3219|-13062|-24852|3
3220|14681|-26255|3
3221|-6710|-19894|3
3222|-18188|-14721|3
3223|-25938|-13444|3
3224|20061|22103|3
3225|5222|-1696|3
3226|-22173|20190|3
3227|20840|-9486|3
3228|21931|12918|3
3229|-15144|-4267|3
3230|8021|-11417|3
3231|17388|-10685|3
3232|8354|-15540|3
3233|-13887|-8669|3
3234|21037|1148|3
3235|26228|-18343|3
3236|11553|6777|3
3237|18818|1714|3
3238|-9975|17505|3
3239|2166|12606|3
3240|6541|21736|3
3241|19024|-2827|3
3242|8547|-18568|3
3243|-18355|10005|3
3244|-15650|-4655|3
3245|21538|7513|3
3246|-3934|1673|3
3247|23725|17840|3
3248|20698|17110|3
3249|6698|16020|3
3250|-8305|7359|3
3251|9930|14889|3
3252|26627|-17843|3
3253|-21646|3960|3
3254|24337|10363|3
3255|-10357|12018|3
3256|-19070|16241|3
3257|9448|-5929|3
3258|-7802|-23216|3
3259|9378|594|3
3260|-461|-25139|3
3261|-22719|23427|3
3262|14886|-23663|3
3263|-18832|1356|3
3264|22905|3669|3
3265|-20898|4658|3
3266|10557|8941|3
3267|20931|-23230|3
3268|-26840|22220|3
3269|25703|-4821|3
3270|14455|15679|3
3271|11125|26924|3
3272|-25894|-6713|3
3273|-12885|-12092|3
3274|24088|-22600|3
3275|-9742|-22971|3
3276|-2880|16893|3
3277|10731|24941|3
3278|-18843|22310|3
3279|11491|-26191|3
3280|9962|7671|3
3281|26612|-20364|3
3282|2345|-1193|3
3283|14508|-9305|3
3284|26016|-20933|3
3285|20015|8733|3
3286|-5820|-10179|3
3287|2771|-21207|3
3288|18073|14230|3
3289|7494|-9404|3
3290|-13681|-3090|3
3291|6376|10592|3
3292|-21923|-23653|3
3293|4248|-12770|3
3294|-26495|25683|3
3295|-26353|15719|3
3296|23183|-21066|3
3297|-17899|-25345|3
3298|12628|25663|3
3299|21883|8939|3
3300|-12463|-18398|3
3301|12821|-16318|3
3302|-20561|-8617|3
3303|5186|8860|3
3304|-9057|-14353|3
3305|-12194|-2065|3
3306|-9950|-19345|3
3307|4908|21390|3
3308|19645|17987|3
3309|-10780|-18108|3
3310|9085|20987|3
3311|-16644|-16926|3
3312|25754|-15504|3
3313|25874|-22734|3
3314|-18155|-19469|3
3315|-14|5165|3
3316|12385|25821|3
3317|17513|1697|3
3318|3730|-8171|3
3319|-24773|-1577|3
3320|-22516|22658|3
3321|-5780|-24477|3
3322|7813|7186|3
3323|-25652|19201|3
3324|21043|-25865|3
3325|2066|-2364|3
3326|25246|25021|3
3327|-19416|10743|3
3328|-11140|-13497|3
3329|11451|17298|3
3330|20754|18115|3
3331|11209|13859|3
3332|-25321|-6970|3
3333|4808|10797|3
3334|21408|18324|3
3335|13175|22429|3
3336|-2999|16616|3
3337|-5429|26265|3
3338|20680|4033|3
3339|7578|11093|3
3340|-15094|22146|3
3341|-9611|7414|3
3342|786|-20320|3
3343|9624|-4329|3
3344|-1825|18404|3
3345|-10498|-6907|3
3346|-19611|-23577|3
3347|24668|-24692|3
3348|-17740|-21114|3
3349|-24318|-8612|3
3350|-7464|-23068|3
3351|16950|15716|3
3352|-9228|26429|3
3353|-10230|20887|3
3354|-14308|-23738|3
3355|8592|-19843|3
3356|22312|-20190|3
3357|17857|-22179|3
3358|-18207|-3365|3
3359|13333|26422|3
3360|-14852|-12789|3
3361|-15017|-3950|3
3362|-5377|-12071|3
3363|-19289|-22396|3
3364|-2459|16978|3
3365|976|5438|3
3366|23284|-21288|3
3367|-13531|2333|3
3368|5464|11877|3
3369|-17985|-16640|3
3370|20824|-23490|3
3371|20483|26881|3
3372|4076|-5458|3
3373|12011|-24253|3
3374|-16288|12373|3
3375|-6096|21213|3
3376|4885|3861|3
3377|15376|8880|3
3378|23548|-4929|3
3379|-19247|14441|3
3380|19585|19677|3
3381|-19730|22353|3
3382|15763|-25222|3
3383|-10595|20702|3
3384|5668|-7590|3
3385|-11627|-3049|3
3386|-124|-6080|3
3387|23142|-22471|3
3388|8058|24451|3
3389|-2821|-1853|3
3390|15496|24795|3
3391|-5785|-2260|3
3392|1766|558|3
3393|-14155|17985|3
3394|11275|18186|3
3395|9869|17544|3
3396|22209|17535|3
3397|24070|-860|3
3398|-11093|-15229|3
3399|-6216|-24064|3
3400|1075|19926|3
3401|14127|-5628|3
3402|12285|4661|3
3403|14986|-23253|3
3404|-15003|8209|3
3405|24204|-14493|3
3406|-4700|24260|3
3407|4269|17132|3
3408|25885|-23959|3
3409|1349|26911|3
3410|-9540|-24843|3
3411|8161|16815|3
3412|26193|24359|3
3413|-10926|16854|3
3414|4920|13721|3
3415|-24554|-4232|3
3416|-14168|26151|3
3417|-24766|23279|3
3418|-21081|9284|3
3419|13260|10804|3
3420|-24949|3118|3
3421|-21497|-25779|3
3422|16010|26366|3
3423|-5500|-725|3
3424|379|-3516|3
3425|18519|21511|3
3426|-22975|19836|3
3427|869|15099|3
3428|-5447|24110|3
3429|3604|6925|3
3430|23122|-13486|3
3431|-16523|-17184|3
3432|18143|-19655|3
3433|-17884|5311|3
3434|17822|-19053|3
3435|-18302|6237|3
3436|-14560|9272|3
3437|-1799|-19079|3
3438|-21719|-7341|3
3439|3916|9189|3
3440|-6555|-11340|3
3441|9205|8281|3
3442|-662|-17757|3
3443|9776|26417|3
3444|-13202|15606|3
3445|-2628|5131|3
3446|17557|-9578|3
3447|-17755|11272|3
3448|24966|16851|3
3449|24632|-19604|3
3450|-21928|26746|3
3451|-25513|-14345|3
3452|180|14664|3
3453|5997|11192|3
3454|14258|13156|3
3455|-7156|-20450|3
3456|20168|-25183|3
3457|-10777|-13166|3
3458|23102|6112|3
3459|-7738|4597|3
3460|-19416|26816|3
3461|3383|-11388|3
3462|16701|-625|3
3463|21935|20184|3
3464|-11106|-21130|3
3465|-11648|-26485|3
3466|21180|-11133|3
3467|16793|-20130|3
3468|-11760|-250|3
3469|23949|-20273|3
3470|20033|-19909|3
3471|-10289|14720|3
3472|7411|15506|3
3473|12681|16291|3
3474|-17041|3185|3
3475|9230|10013|3
3476|24010|21862|3
3477|18556|19348|3
3478|-452|-15871|3
3479|-22433|-16805|3
3480|-3361|21511|3
3481|-2140|12594|3
3482|14797|-10983|3
3483|26283|-25189|3
3484|-13534|-15859|3
3485|-12202|-13825|3
3486|6619|-14697|3
3487|25697|21528|3
3488|-1804|-7773|3
3489|-3881|11313|3
3490|-12322|-23580|3
3491|-960|-23173|3
3492|-23536|-3602|3
3493|6010|1701|3
3494|-1414|-15970|3
3495|-5167|-18778|3
3496|-17097|6220|3
3497|-8134|-22171|3
3498|8563|-1367|3
3499|8958|19672|3
3500|-3039|-20932|3
3501|3828|2607|3
3502|-14932|25784|3
3503|892|-16518|3
3504|13810|-22151|3
3505|-7879|-10792|3
3506|8496|-19335|3
3507|-2302|7762|3
3508|-24902|-11187|3
3509|9742|-25465|3
3510|-21247|17935|3
3511|-5632|14835|3
3512|-9268|-21812|3
3513|-3791|7158|3
3514|8794|-3023|3
3515|17385|17305|3
3516|-21756|-7385|3
3517|16317|25439|3
3518|25691|-2994|3
3519|1347|16049|3
3520|-5321|-24552|3
3521|3691|-3657|3
3522|26776|1207|3
3523|-6620|-13676|3
3524|-22176|20620|3
3525|-2613|3365|3
3526|-23506|18476|3
3527|-5958|13464|3
3528|-26767|-7701|3
3529|-17628|13026|3
3530|-15805|95|3
3531|6138|-10358|3
3532|17568|7746|3
3533|7087|-14305|3
3534|-11714|646|3
3535|-1837|4286|3
3536|-21279|8001|3
3537|20972|-1434|3
3538|-24247|25751|3
3539|-14918|15546|3
3540|24931|-8677|3
3541|23221|-13086|3
3542|16483|6127|3
3543|-19958|17275|3
3544|4641|25113|3
3545|13607|23973|3
3546|-6274|-9000|3
3547|-24128|-3559|3
3548|-24270|23223|3
3549|-5006|-5651|3
3550|23189|4221|3
3551|-15824|12238|3
3552|-19361|-26241|3
3553|-3837|-21641|3
3554|7029|5559|3
3555|5894|14957|3
3556|11211|22657|3
3557|23856|-22049|3
3558|21535|18541|3
3559|-3300|4605|3
3560|-8205|-21461|3
3561|-5985|-9895|3
3562|-24850|7914|3
3563|23099|-13201|3
3564|2767|22567|3
3565|-26332|-26421|3
3566|-2594|-11435|3
3567|10029|-13122|3
3568|-5102|-4729|3
3569|-26969|-12298|3
3570|-4831|22237|3
3571|7061|21337|3
3572|-19505|-7906|3
3573|5105|-24622|3
3574|-25708|-17472|3
3575|-6681|10590|3
3576|-5763|-14784|3
3577|869|-2028|3
3578|5551|-21198|3
3579|4973|15762|3
3580|-8948|-3390|3
3581|18996|5469|3
3582|-10452|-9300|3
3583|19853|22802|3
3584|420|-19986|3
3585|24594|24089|3
